k, id_centroide, dim1, dim2, dim3, dim4, 
70, 40, 7.200000, 3.100000, 5.900000, 1.700000, 
70, 41, 5.000000, 3.400000, 1.600000, 0.400000, 
70, 42, 5.450000, 3.775000, 1.600000, 0.275000, 
70, 43, 5.800000, 2.700000, 4.100000, 1.000000, 
70, 44, 5.100000, 3.750000, 1.500000, 0.350000, 
70, 45, 7.350000, 2.850000, 6.200000, 1.850000, 
70, 46, 6.600000, 3.100000, 4.500000, 1.450000, 
70, 47, 6.000000, 3.000000, 4.933333, 1.800000, 
70, 48, 4.800000, 3.000000, 1.400000, 0.100000, 
70, 49, 5.633333, 2.833333, 4.200000, 1.266667, 
70, 50, 6.860000, 3.320000, 5.820000, 2.340000, 
70, 51, 5.866667, 2.700000, 5.100000, 1.800000, 
70, 52, 5.350000, 4.150000, 1.450000, 0.150000, 
70, 53, 4.400000, 3.033333, 1.333333, 0.200000, 
70, 54, 4.500000, 2.300000, 1.300000, 0.300000, 
70, 55, 7.800000, 3.800000, 6.550000, 2.100000, 
70, 56, 7.700000, 3.000000, 6.100000, 2.300000, 
70, 57, 4.800000, 3.400000, 1.750000, 0.200000, 
70, 58, 6.700000, 2.500000, 5.800000, 1.800000, 
70, 59, 5.050000, 3.525000, 1.375000, 0.250000, 
70, 60, 4.900000, 3.100000, 1.500000, 0.100000, 
70, 61, 6.300000, 3.300000, 5.350000, 2.300000, 
70, 62, 5.100000, 3.300000, 1.700000, 0.500000, 
70, 63, 5.400000, 3.400000, 1.600000, 0.300000, 
70, 64, 6.450000, 3.050000, 5.500000, 1.800000, 
70, 65, 4.633333, 3.266667, 1.366667, 0.233333, 
70, 66, 6.950000, 3.150000, 4.800000, 1.450000, 
70, 67, 6.300000, 3.300000, 6.000000, 2.500000, 
70, 68, 5.150000, 2.750000, 4.500000, 1.600000, 
70, 69, 6.350000, 2.800000, 5.450000, 1.850000, 
71, 0, 5.733333, 2.600000, 4.000000, 1.100000, 
71, 1, 5.300000, 2.833333, 4.500000, 1.566667, 
71, 2, 6.433333, 2.866667, 5.666667, 2.166667, 
71, 3, 5.650000, 2.750000, 4.150000, 1.300000, 
71, 4, 5.033333, 3.400000, 1.633333, 0.500000, 
71, 5, 5.700000, 4.400000, 1.500000, 0.400000, 
71, 6, 4.766667, 3.233333, 1.600000, 0.200000, 
71, 7, 5.200000, 2.700000, 3.900000, 1.400000, 
71, 8, 6.100000, 2.850000, 4.700000, 1.300000, 
71, 9, 7.250000, 2.900000, 6.000000, 2.000000, 
71, 10, 5.700000, 2.500000, 5.000000, 2.000000, 
71, 11, 5.400000, 3.400000, 1.700000, 0.200000, 
71, 12, 4.633333, 3.166667, 1.400000, 0.200000, 
71, 13, 5.200000, 3.450000, 1.450000, 0.200000, 
71, 14, 6.775000, 3.200000, 5.725000, 2.375000, 
71, 15, 6.100000, 2.933333, 4.466667, 1.400000, 
71, 16, 6.700000, 3.300000, 5.700000, 2.100000, 
71, 17, 5.050000, 3.400000, 1.500000, 0.200000, 
71, 18, 7.200000, 3.600000, 6.100000, 2.500000, 
71, 19, 6.300000, 2.650000, 5.000000, 1.500000, 
71, 20, 5.733333, 2.733333, 5.033333, 1.933333, 
71, 21, 6.825000, 3.050000, 5.300000, 2.200000, 
71, 22, 7.700000, 3.000000, 6.100000, 2.300000, 
71, 23, 6.000000, 3.400000, 4.500000, 1.600000, 
71, 24, 4.833333, 3.000000, 1.400000, 0.200000, 
71, 25, 5.100000, 3.766667, 1.533333, 0.300000, 
71, 26, 5.050000, 3.525000, 1.375000, 0.250000, 
71, 27, 5.725000, 2.975000, 4.175000, 1.325000, 
71, 28, 4.925000, 3.075000, 1.525000, 0.125000, 
71, 29, 5.400000, 3.833333, 1.766667, 0.366667, 
71, 30, 6.266667, 2.666667, 4.900000, 1.833333, 
71, 31, 6.100000, 2.200000, 4.750000, 1.500000, 
71, 32, 5.600000, 2.500000, 3.600000, 1.000000, 
71, 33, 5.600000, 2.700000, 4.450000, 1.250000, 
71, 34, 5.900000, 3.200000, 4.800000, 1.800000, 
71, 35, 6.100000, 2.600000, 5.600000, 1.400000, 
71, 36, 5.900000, 3.000000, 5.100000, 1.800000, 
71, 37, 5.000000, 3.250000, 1.300000, 0.200000, 
71, 38, 7.233333, 3.033333, 6.033333, 1.733333, 
71, 39, 6.350000, 3.250000, 4.600000, 1.550000, 
71, 40, 6.000000, 2.700000, 5.100000, 1.600000, 
71, 41, 7.700000, 2.600000, 6.900000, 2.300000, 
71, 42, 6.050000, 3.000000, 4.850000, 1.800000, 
71, 43, 6.560000, 2.940000, 4.460000, 1.380000, 
71, 44, 6.700000, 2.500000, 5.800000, 1.800000, 
71, 45, 5.400000, 3.900000, 1.300000, 0.400000, 
71, 46, 5.500000, 2.400000, 3.933333, 1.233333, 
71, 47, 4.966667, 2.233333, 3.366667, 1.000000, 
71, 48, 6.450000, 3.025000, 5.225000, 2.050000, 
71, 49, 5.500000, 3.500000, 1.300000, 0.200000, 
71, 50, 5.800000, 2.800000, 5.100000, 2.400000, 
71, 51, 4.800000, 3.400000, 1.900000, 0.200000, 
71, 52, 7.650000, 2.900000, 6.650000, 2.050000, 
71, 53, 5.600000, 2.900000, 3.600000, 1.300000, 
71, 54, 5.950000, 2.750000, 3.950000, 1.250000, 
71, 55, 5.400000, 3.400000, 1.500000, 0.400000, 
71, 56, 4.400000, 2.900000, 1.400000, 0.200000, 
71, 57, 4.366667, 3.066667, 1.233333, 0.166667, 
71, 58, 4.600000, 3.500000, 1.200000, 0.250000, 
71, 59, 6.700000, 3.000000, 5.000000, 1.700000, 
71, 60, 7.800000, 3.800000, 6.550000, 2.100000, 
71, 61, 5.350000, 4.150000, 1.450000, 0.150000, 
71, 62, 6.150000, 2.250000, 4.200000, 1.150000, 
71, 63, 6.850000, 3.050000, 4.775000, 1.450000, 
71, 64, 6.300000, 3.300000, 6.000000, 2.500000, 
71, 65, 5.350000, 3.700000, 1.500000, 0.200000, 
71, 66, 5.800000, 4.000000, 1.200000, 0.200000, 
71, 67, 6.250000, 3.400000, 5.500000, 2.350000, 
71, 68, 5.100000, 2.500000, 3.000000, 1.100000, 
71, 69, 6.400000, 3.000000, 5.533333, 1.800000, 
71, 70, 4.500000, 2.300000, 1.300000, 0.300000, 
72, 0, 6.300000, 2.900000, 5.600000, 1.800000, 
72, 1, 4.900000, 2.500000, 4.500000, 1.700000, 
72, 2, 7.800000, 3.800000, 6.550000, 2.100000, 
72, 3, 6.450000, 3.200000, 5.200000, 2.150000, 
72, 4, 5.650000, 2.750000, 3.550000, 1.150000, 
72, 5, 6.400000, 2.800000, 5.600000, 2.150000, 
72, 6, 5.550000, 2.650000, 4.300000, 1.250000, 
72, 7, 6.500000, 3.150000, 4.500000, 1.475000, 
72, 8, 5.900000, 3.000000, 4.200000, 1.500000, 
72, 9, 4.800000, 3.400000, 1.100000, 0.200000, 
72, 10, 6.500000, 3.000000, 5.800000, 2.200000, 
72, 11, 7.700000, 3.000000, 6.100000, 2.300000, 
72, 12, 6.700000, 2.500000, 5.800000, 1.800000, 
72, 13, 5.700000, 2.900000, 4.166667, 1.266667, 
72, 14, 5.066667, 3.666667, 1.666667, 0.466667, 
72, 15, 5.400000, 3.000000, 4.500000, 1.500000, 
72, 16, 5.025000, 3.350000, 1.550000, 0.325000, 
72, 17, 4.925000, 3.075000, 1.525000, 0.125000, 
72, 18, 5.400000, 3.900000, 1.300000, 0.400000, 
72, 19, 6.700000, 3.000000, 5.000000, 1.700000, 
72, 20, 4.300000, 3.000000, 1.100000, 0.100000, 
72, 21, 6.850000, 3.050000, 5.450000, 2.100000, 
72, 22, 5.166667, 3.433333, 1.466667, 0.200000, 
72, 23, 5.650000, 2.900000, 4.500000, 1.400000, 
72, 24, 5.400000, 3.400000, 1.600000, 0.300000, 
72, 25, 5.400000, 3.700000, 1.500000, 0.200000, 
72, 26, 5.100000, 3.800000, 1.550000, 0.250000, 
72, 27, 5.700000, 4.400000, 1.500000, 0.400000, 
72, 28, 5.500000, 3.500000, 1.300000, 0.200000, 
72, 29, 4.750000, 3.150000, 1.600000, 0.200000, 
72, 30, 4.950000, 2.350000, 3.300000, 1.000000, 
72, 31, 5.050000, 3.525000, 1.375000, 0.250000, 
72, 32, 6.200000, 2.500000, 5.000000, 1.500000, 
72, 33, 6.100000, 2.600000, 5.600000, 1.400000, 
72, 34, 4.400000, 3.033333, 1.333333, 0.200000, 
72, 35, 7.100000, 3.000000, 5.900000, 2.100000, 
72, 36, 6.300000, 2.300000, 4.400000, 1.300000, 
72, 37, 6.500000, 3.000000, 5.200000, 2.000000, 
72, 38, 7.200000, 3.600000, 6.100000, 2.500000, 
72, 39, 6.000000, 3.066667, 4.833333, 1.800000, 
72, 40, 5.000000, 2.000000, 3.500000, 1.000000, 
72, 41, 7.350000, 2.850000, 6.200000, 1.850000, 
72, 42, 4.500000, 2.300000, 1.300000, 0.300000, 
72, 43, 4.625000, 3.225000, 1.400000, 0.225000, 
72, 44, 5.300000, 3.700000, 1.500000, 0.200000, 
72, 45, 5.840000, 2.720000, 5.080000, 1.840000, 
72, 46, 6.200000, 2.200000, 4.500000, 1.500000, 
72, 47, 6.233333, 2.866667, 4.200000, 1.300000, 
72, 48, 6.775000, 3.200000, 5.725000, 2.375000, 
72, 49, 6.075000, 2.900000, 4.625000, 1.375000, 
72, 50, 6.850000, 3.050000, 4.775000, 1.450000, 
72, 51, 6.450000, 3.050000, 5.500000, 1.800000, 
72, 52, 5.650000, 2.375000, 3.850000, 1.050000, 
72, 53, 5.800000, 2.800000, 5.100000, 2.400000, 
72, 54, 6.266667, 2.666667, 4.900000, 1.833333, 
72, 55, 5.550000, 3.850000, 1.700000, 0.350000, 
72, 56, 7.200000, 3.100000, 5.900000, 1.700000, 
72, 57, 6.800000, 3.050000, 5.150000, 2.300000, 
72, 58, 7.666667, 2.800000, 6.733333, 2.133333, 
72, 59, 6.266667, 3.366667, 5.666667, 2.400000, 
72, 60, 4.800000, 3.400000, 1.750000, 0.200000, 
72, 61, 5.600000, 3.000000, 4.100000, 1.300000, 
72, 62, 4.833333, 3.000000, 1.400000, 0.200000, 
72, 63, 6.700000, 3.300000, 5.700000, 2.100000, 
72, 64, 6.000000, 3.400000, 4.500000, 1.600000, 
72, 65, 5.400000, 2.500000, 3.966667, 1.333333, 
72, 66, 6.550000, 2.850000, 4.600000, 1.400000, 
72, 67, 5.800000, 2.666667, 4.000000, 1.133333, 
72, 68, 6.400000, 2.700000, 5.300000, 1.900000, 
72, 69, 5.600000, 2.800000, 4.900000, 2.000000, 
72, 70, 5.100000, 2.500000, 3.000000, 1.100000, 
72, 71, 5.500000, 4.100000, 1.366667, 0.166667, 
73, 0, 5.725000, 2.925000, 4.150000, 1.350000, 
73, 1, 6.700000, 2.500000, 5.800000, 1.800000, 
73, 2, 5.700000, 2.600000, 3.500000, 1.000000, 
73, 3, 6.300000, 2.900000, 4.300000, 1.300000, 
73, 4, 4.933333, 3.400000, 1.566667, 0.266667, 
73, 5, 5.600000, 4.300000, 1.450000, 0.300000, 
73, 6, 6.800000, 3.050000, 4.950000, 1.600000, 
73, 7, 5.700000, 2.800000, 4.500000, 1.300000, 
73, 8, 5.820000, 2.740000, 3.920000, 1.200000, 
73, 9, 6.400000, 3.200000, 5.300000, 2.300000, 
73, 10, 5.100000, 3.800000, 1.750000, 0.300000, 
73, 11, 6.750000, 2.950000, 4.750000, 1.450000, 
73, 12, 6.050000, 2.950000, 4.550000, 1.450000, 
73, 13, 6.000000, 2.200000, 4.000000, 1.000000, 
73, 14, 5.400000, 3.400000, 1.600000, 0.300000, 
73, 15, 5.000000, 2.300000, 3.275000, 1.025000, 
73, 16, 4.580000, 3.220000, 1.440000, 0.220000, 
73, 17, 5.550000, 3.850000, 1.700000, 0.350000, 
73, 18, 6.400000, 2.800000, 5.600000, 2.150000, 
73, 19, 7.150000, 3.100000, 5.950000, 1.950000, 
73, 20, 6.600000, 2.950000, 4.500000, 1.400000, 
73, 21, 4.366667, 2.966667, 1.266667, 0.166667, 
73, 22, 5.000000, 3.500000, 1.300000, 0.300000, 
73, 23, 6.500000, 3.100000, 5.150000, 2.000000, 
73, 24, 4.800000, 3.400000, 1.900000, 0.200000, 
73, 25, 7.800000, 3.800000, 6.550000, 2.100000, 
73, 26, 6.200000, 2.833333, 4.866667, 1.800000, 
73, 27, 5.800000, 4.000000, 1.200000, 0.200000, 
73, 28, 5.000000, 3.000000, 1.600000, 0.200000, 
73, 29, 5.000000, 3.300000, 1.400000, 0.200000, 
73, 30, 5.533333, 2.433333, 3.800000, 1.066667, 
73, 31, 5.166667, 3.433333, 1.466667, 0.200000, 
73, 32, 7.200000, 3.600000, 6.100000, 2.500000, 
73, 33, 5.500000, 2.400000, 4.000000, 1.300000, 
73, 34, 4.833333, 3.033333, 1.466667, 0.166667, 
73, 35, 5.700000, 3.000000, 4.200000, 1.200000, 
73, 36, 5.550000, 2.650000, 4.300000, 1.250000, 
73, 37, 5.350000, 3.700000, 1.500000, 0.200000, 
73, 38, 4.900000, 2.500000, 4.500000, 1.700000, 
73, 39, 5.500000, 3.500000, 1.300000, 0.200000, 
73, 40, 4.500000, 2.300000, 1.300000, 0.300000, 
73, 41, 5.000000, 3.200000, 1.200000, 0.200000, 
73, 42, 5.400000, 3.900000, 1.300000, 0.400000, 
73, 43, 6.000000, 3.400000, 4.500000, 1.600000, 
73, 44, 5.100000, 3.750000, 1.500000, 0.350000, 
73, 45, 4.900000, 3.100000, 1.500000, 0.100000, 
73, 46, 4.750000, 3.100000, 1.350000, 0.250000, 
73, 47, 6.180000, 2.540000, 5.020000, 1.600000, 
73, 48, 6.500000, 3.000000, 5.800000, 2.200000, 
73, 49, 6.300000, 3.300000, 6.000000, 2.500000, 
73, 50, 5.200000, 2.700000, 3.900000, 1.400000, 
73, 51, 7.650000, 2.900000, 6.650000, 2.050000, 
73, 52, 6.760000, 3.220000, 5.720000, 2.320000, 
73, 53, 6.400000, 3.000000, 5.533333, 1.800000, 
73, 54, 7.700000, 2.800000, 6.500000, 2.300000, 
73, 55, 5.950000, 3.100000, 4.800000, 1.800000, 
73, 56, 5.900000, 3.000000, 5.100000, 1.800000, 
73, 57, 6.250000, 2.650000, 5.450000, 1.650000, 
73, 58, 5.066667, 3.533333, 1.400000, 0.233333, 
73, 59, 5.200000, 4.100000, 1.500000, 0.100000, 
73, 60, 4.600000, 3.600000, 1.000000, 0.200000, 
73, 61, 7.300000, 2.900000, 6.066667, 1.766667, 
73, 62, 5.050000, 3.400000, 1.650000, 0.550000, 
73, 63, 6.100000, 2.850000, 4.700000, 1.300000, 
73, 64, 6.350000, 3.250000, 4.600000, 1.550000, 
73, 65, 6.250000, 2.250000, 4.450000, 1.400000, 
73, 66, 6.250000, 3.400000, 5.500000, 2.350000, 
73, 67, 6.800000, 3.050000, 5.150000, 2.300000, 
73, 68, 6.850000, 3.050000, 5.450000, 2.100000, 
73, 69, 4.900000, 3.100000, 1.500000, 0.100000, 
73, 70, 5.740000, 2.700000, 5.040000, 2.040000, 
73, 71, 5.500000, 3.000000, 4.500000, 1.500000, 
73, 72, 7.000000, 3.200000, 4.700000, 1.400000, 
74, 0, 5.720000, 2.940000, 4.160000, 1.320000, 
74, 1, 5.200000, 2.700000, 3.900000, 1.400000, 
74, 2, 6.300000, 3.300000, 4.700000, 1.600000, 
74, 3, 5.900000, 3.200000, 4.800000, 1.800000, 
74, 4, 5.800000, 2.700000, 5.100000, 1.900000, 
74, 5, 6.950000, 3.150000, 4.800000, 1.450000, 
74, 6, 6.300000, 2.500000, 5.000000, 1.900000, 
74, 7, 5.700000, 2.600000, 3.500000, 1.000000, 
74, 8, 5.800000, 4.000000, 1.200000, 0.200000, 
74, 9, 5.166667, 3.466667, 1.433333, 0.200000, 
74, 10, 5.500000, 3.500000, 1.300000, 0.200000, 
74, 11, 4.485714, 3.128571, 1.314286, 0.200000, 
74, 12, 7.175000, 3.200000, 5.950000, 2.000000, 
74, 13, 5.350000, 3.700000, 1.500000, 0.200000, 
74, 14, 6.400000, 3.100000, 5.500000, 1.800000, 
74, 15, 5.700000, 4.400000, 1.500000, 0.400000, 
74, 16, 6.075000, 2.900000, 4.625000, 1.375000, 
74, 17, 6.300000, 3.333333, 5.433333, 2.333333, 
74, 18, 6.000000, 3.400000, 4.500000, 1.600000, 
74, 19, 6.700000, 3.100000, 4.700000, 1.500000, 
74, 20, 5.700000, 2.500000, 5.000000, 2.000000, 
74, 21, 6.800000, 2.800000, 4.800000, 1.400000, 
74, 22, 5.700000, 2.800000, 5.000000, 2.200000, 
74, 23, 4.700000, 3.133333, 1.566667, 0.200000, 
74, 24, 6.700000, 2.500000, 5.800000, 1.800000, 
74, 25, 5.800000, 2.700000, 4.100000, 1.000000, 
74, 26, 6.500000, 3.100000, 5.150000, 2.000000, 
74, 27, 6.200000, 2.666667, 5.033333, 1.533333, 
74, 28, 5.600000, 2.900000, 3.600000, 1.300000, 
74, 29, 6.400000, 3.150000, 5.900000, 2.350000, 
74, 30, 6.825000, 3.050000, 5.300000, 2.200000, 
74, 31, 4.925000, 3.075000, 1.525000, 0.125000, 
74, 32, 6.400000, 2.700000, 5.300000, 1.900000, 
74, 33, 5.200000, 4.100000, 1.500000, 0.100000, 
74, 34, 5.000000, 3.500000, 1.600000, 0.600000, 
74, 35, 5.500000, 2.600000, 4.400000, 1.200000, 
74, 36, 4.800000, 3.400000, 1.750000, 0.200000, 
74, 37, 5.550000, 3.850000, 1.700000, 0.350000, 
74, 38, 6.400000, 2.800000, 5.600000, 2.150000, 
74, 39, 5.400000, 3.900000, 1.300000, 0.400000, 
74, 40, 6.775000, 3.200000, 5.725000, 2.375000, 
74, 41, 6.633333, 3.000000, 4.466667, 1.366667, 
74, 42, 6.700000, 3.300000, 5.700000, 2.100000, 
74, 43, 6.000000, 2.200000, 5.000000, 1.500000, 
74, 44, 5.925000, 2.575000, 3.975000, 1.175000, 
74, 45, 5.800000, 2.700000, 5.100000, 1.900000, 
74, 46, 5.000000, 3.600000, 1.400000, 0.200000, 
74, 47, 5.550000, 2.600000, 4.100000, 1.300000, 
74, 48, 6.050000, 3.000000, 4.850000, 1.800000, 
74, 49, 6.500000, 2.800000, 4.600000, 1.500000, 
74, 50, 5.050000, 3.500000, 1.350000, 0.300000, 
74, 51, 5.525000, 2.400000, 3.850000, 1.125000, 
74, 52, 6.300000, 2.700000, 4.900000, 1.800000, 
74, 53, 4.875000, 3.050000, 1.350000, 0.200000, 
74, 54, 6.250000, 2.250000, 4.450000, 1.400000, 
74, 55, 5.000000, 2.300000, 3.275000, 1.025000, 
74, 56, 5.900000, 3.000000, 5.100000, 1.800000, 
74, 57, 4.500000, 2.300000, 1.300000, 0.300000, 
74, 58, 6.300000, 2.900000, 4.300000, 1.300000, 
74, 59, 5.400000, 3.400000, 1.600000, 0.300000, 
74, 60, 5.100000, 3.775000, 1.625000, 0.325000, 
74, 61, 5.500000, 4.200000, 1.400000, 0.200000, 
74, 62, 6.400000, 2.950000, 5.550000, 1.800000, 
74, 63, 6.200000, 2.800000, 4.800000, 1.800000, 
74, 64, 6.100000, 2.600000, 5.600000, 1.400000, 
74, 65, 4.900000, 2.500000, 4.500000, 1.700000, 
74, 66, 4.600000, 3.600000, 1.000000, 0.200000, 
74, 67, 6.700000, 3.000000, 5.000000, 1.700000, 
74, 68, 5.566667, 2.933333, 4.500000, 1.433333, 
74, 69, 5.050000, 3.350000, 1.650000, 0.450000, 
74, 70, 6.400000, 3.200000, 4.500000, 1.500000, 
74, 71, 5.033333, 3.366667, 1.466667, 0.200000, 
74, 72, 7.566667, 2.850000, 6.450000, 2.066667, 
74, 73, 7.800000, 3.800000, 6.550000, 2.100000, 
75, 0, 5.666667, 4.200000, 1.366667, 0.266667, 
75, 1, 7.700000, 3.000000, 6.100000, 2.300000, 
75, 2, 5.200000, 3.450000, 1.450000, 0.200000, 
75, 3, 4.950000, 2.350000, 3.300000, 1.000000, 
75, 4, 6.766667, 3.066667, 4.866667, 1.566667, 
75, 5, 6.250000, 2.250000, 4.450000, 1.400000, 
75, 6, 6.500000, 3.200000, 5.100000, 2.000000, 
75, 7, 5.500000, 2.600000, 4.400000, 1.200000, 
75, 8, 6.300000, 2.900000, 4.300000, 1.300000, 
75, 9, 4.766667, 3.333333, 1.700000, 0.200000, 
75, 10, 5.000000, 3.200000, 1.200000, 0.200000, 
75, 11, 6.000000, 2.200000, 5.000000, 1.500000, 
75, 12, 7.666667, 2.800000, 6.733333, 2.133333, 
75, 13, 5.550000, 3.850000, 1.700000, 0.350000, 
75, 14, 5.600000, 2.700000, 4.200000, 1.300000, 
75, 15, 4.600000, 3.500000, 1.200000, 0.250000, 
75, 16, 7.000000, 3.200000, 4.700000, 1.400000, 
75, 17, 7.150000, 3.300000, 6.000000, 2.300000, 
75, 18, 5.000000, 3.300000, 1.400000, 0.200000, 
75, 19, 5.400000, 3.400000, 1.500000, 0.400000, 
75, 20, 6.900000, 3.100000, 5.250000, 2.200000, 
75, 21, 6.400000, 2.950000, 5.550000, 1.800000, 
75, 22, 7.350000, 2.850000, 6.200000, 1.850000, 
75, 23, 6.400000, 3.100000, 5.500000, 1.800000, 
75, 24, 6.600000, 3.000000, 5.200000, 2.150000, 
75, 25, 6.750000, 3.050000, 5.550000, 2.250000, 
75, 26, 4.900000, 2.500000, 4.500000, 1.700000, 
75, 27, 5.566667, 2.933333, 4.500000, 1.433333, 
75, 28, 5.100000, 2.500000, 3.000000, 1.100000, 
75, 29, 5.700000, 2.800000, 4.100000, 1.300000, 
75, 30, 6.400000, 3.200000, 5.300000, 2.300000, 
75, 31, 6.800000, 2.800000, 4.800000, 1.400000, 
75, 32, 5.900000, 3.000000, 4.200000, 1.500000, 
75, 33, 5.050000, 3.525000, 1.375000, 0.250000, 
75, 34, 5.000000, 2.000000, 3.500000, 1.000000, 
75, 35, 6.700000, 2.500000, 5.800000, 1.800000, 
75, 36, 6.050000, 2.650000, 5.350000, 1.500000, 
75, 37, 6.300000, 2.500000, 4.900000, 1.500000, 
75, 38, 6.300000, 3.300000, 6.000000, 2.500000, 
75, 39, 6.775000, 3.250000, 5.750000, 2.300000, 
75, 40, 5.200000, 2.700000, 3.900000, 1.400000, 
75, 41, 5.800000, 2.700000, 4.100000, 1.000000, 
75, 42, 4.833333, 3.000000, 1.400000, 0.200000, 
75, 43, 5.700000, 2.500000, 5.000000, 2.000000, 
75, 44, 5.975000, 3.050000, 4.900000, 1.800000, 
75, 45, 4.500000, 2.300000, 1.300000, 0.300000, 
75, 46, 6.250000, 2.750000, 4.850000, 1.800000, 
75, 47, 5.500000, 2.400000, 3.750000, 1.050000, 
75, 48, 5.400000, 3.400000, 1.700000, 0.200000, 
75, 49, 4.466667, 3.000000, 1.400000, 0.200000, 
75, 50, 4.900000, 3.080000, 1.540000, 0.140000, 
75, 51, 4.300000, 3.000000, 1.100000, 0.100000, 
75, 52, 5.700000, 2.950000, 4.200000, 1.250000, 
75, 53, 6.300000, 2.500000, 5.000000, 1.900000, 
75, 54, 5.533333, 2.433333, 3.966667, 1.233333, 
75, 55, 6.400000, 2.700000, 5.300000, 1.900000, 
75, 56, 5.160000, 3.820000, 1.520000, 0.240000, 
75, 57, 6.550000, 2.850000, 4.600000, 1.400000, 
75, 58, 6.566667, 3.100000, 4.433333, 1.433333, 
75, 59, 6.433333, 2.866667, 5.666667, 2.166667, 
75, 60, 5.033333, 3.400000, 1.633333, 0.500000, 
75, 61, 5.825000, 2.750000, 3.875000, 1.250000, 
75, 62, 6.300000, 2.800000, 5.100000, 1.500000, 
75, 63, 5.750000, 2.750000, 5.050000, 2.050000, 
75, 64, 6.100000, 3.050000, 4.616667, 1.450000, 
75, 65, 5.050000, 3.400000, 1.500000, 0.200000, 
75, 66, 5.700000, 2.600000, 3.500000, 1.000000, 
75, 67, 5.100000, 3.800000, 1.900000, 0.400000, 
75, 68, 5.433333, 3.700000, 1.366667, 0.266667, 
75, 69, 7.200000, 3.100000, 5.900000, 1.700000, 
75, 70, 6.000000, 2.200000, 4.000000, 1.000000, 
75, 71, 5.600000, 3.000000, 4.100000, 1.300000, 
75, 72, 4.566667, 3.200000, 1.333333, 0.200000, 
75, 73, 6.250000, 3.400000, 5.500000, 2.350000, 
75, 74, 7.800000, 3.800000, 6.550000, 2.100000, 
76, 0, 5.000000, 3.000000, 1.600000, 0.200000, 
76, 1, 5.460000, 2.480000, 3.920000, 1.240000, 
76, 2, 6.760000, 3.220000, 5.720000, 2.320000, 
76, 3, 6.850000, 3.050000, 5.450000, 2.100000, 
76, 4, 6.300000, 2.600000, 4.950000, 1.850000, 
76, 5, 4.800000, 3.000000, 1.400000, 0.100000, 
76, 6, 4.366667, 3.066667, 1.233333, 0.166667, 
76, 7, 7.200000, 3.600000, 6.100000, 2.500000, 
76, 8, 5.400000, 3.400000, 1.500000, 0.400000, 
76, 9, 6.150000, 2.750000, 5.100000, 1.550000, 
76, 10, 5.100000, 3.766667, 1.533333, 0.300000, 
76, 11, 5.000000, 3.450000, 1.600000, 0.500000, 
76, 12, 4.850000, 3.000000, 1.400000, 0.250000, 
76, 13, 4.800000, 3.100000, 1.600000, 0.200000, 
76, 14, 6.100000, 2.600000, 5.600000, 1.400000, 
76, 15, 5.566667, 2.933333, 4.500000, 1.433333, 
76, 16, 7.666667, 2.800000, 6.733333, 2.133333, 
76, 17, 7.800000, 3.800000, 6.550000, 2.100000, 
76, 18, 5.500000, 2.600000, 4.400000, 1.200000, 
76, 19, 5.700000, 2.500000, 5.000000, 2.000000, 
76, 20, 6.000000, 2.200000, 5.000000, 1.500000, 
76, 21, 5.800000, 2.700000, 4.100000, 1.000000, 
76, 22, 6.900000, 3.100000, 5.100000, 2.300000, 
76, 23, 5.650000, 3.000000, 4.150000, 1.250000, 
76, 24, 5.700000, 2.600000, 3.500000, 1.000000, 
76, 25, 4.800000, 3.400000, 1.750000, 0.200000, 
76, 26, 5.975000, 3.050000, 4.900000, 1.800000, 
76, 27, 5.700000, 2.800000, 5.000000, 2.200000, 
76, 28, 7.700000, 3.000000, 6.100000, 2.300000, 
76, 29, 6.800000, 2.800000, 4.800000, 1.400000, 
76, 30, 4.600000, 3.100000, 1.500000, 0.200000, 
76, 31, 5.350000, 3.700000, 1.500000, 0.200000, 
76, 32, 5.450000, 4.150000, 1.425000, 0.275000, 
76, 33, 5.800000, 2.650000, 3.950000, 1.200000, 
76, 34, 6.300000, 2.500000, 4.900000, 1.500000, 
76, 35, 4.900000, 2.500000, 4.500000, 1.700000, 
76, 36, 4.700000, 3.200000, 1.600000, 0.200000, 
76, 37, 5.600000, 2.900000, 3.600000, 1.300000, 
76, 38, 5.700000, 3.800000, 1.700000, 0.300000, 
76, 39, 6.400000, 3.000000, 5.533333, 1.800000, 
76, 40, 5.250000, 2.200000, 3.600000, 1.000000, 
76, 41, 6.825000, 3.100000, 4.825000, 1.525000, 
76, 42, 5.100000, 3.300000, 1.700000, 0.500000, 
76, 43, 4.633333, 3.266667, 1.366667, 0.233333, 
76, 44, 5.000000, 3.250000, 1.300000, 0.200000, 
76, 45, 6.700000, 2.500000, 5.800000, 1.800000, 
76, 46, 6.400000, 3.200000, 5.233333, 2.100000, 
76, 47, 4.500000, 2.300000, 1.300000, 0.300000, 
76, 48, 4.600000, 3.600000, 1.000000, 0.200000, 
76, 49, 4.400000, 2.900000, 1.400000, 0.200000, 
76, 50, 6.100000, 2.800000, 4.000000, 1.300000, 
76, 51, 6.433333, 2.866667, 5.666667, 2.166667, 
76, 52, 6.200000, 2.800000, 4.800000, 1.800000, 
76, 53, 6.000000, 2.200000, 4.000000, 1.000000, 
76, 54, 5.400000, 3.400000, 1.700000, 0.200000, 
